seller_id,seller_cluster,scaled_expected_orders_60d,scaled_p_purchase_approx_60d,scaled_expected_commission_60d
0249d282d911d23cb8b869ab49c99f53,1,0.39560807316757196,0.808157591650698,-0.18090355992034224
024b564ae893ce8e9bfa02c10a401ece,0,-1.1991466242255349,-1.3424269265287008,-0.9937356110741179
028872bfa080090a9d0abd4f1af168f8,0,-1.1295296486658277,-1.2625777703438388,-1.2080875784208278
02c988090b766852e088c69d7fb3b551,1,0.040150270746799756,0.4014286145417341,0.03411094314570044
02d35243ea2e497335cd0f076b45675d,1,0.20834221812903925,0.6153520843639345,0.8626580968726141
02dcd3e8e25bee036e32512bcf175493,2,1.0425508870359368,1.0574359919468292,0.6936253656738911
02ecc2a19303f05e59ce133fd923fff7,2,0.4810832582835228,0.8771416435829408,0.8647168095230569
02f5837340d7eb4f653d676c7256523a,2,1.0829797297530426,1.0589261254180025,0.9414890143247376
02f623a8eb246f3c5f7c2f96462654e6,2,1.1340152752887653,1.0601054934162755,1.0996590245359346
0307f7565ff85b299b6e5ef162b1b1a9,0,-1.2248008644779242,-1.3710164674037257,-0.5716681935574955
034b9387752bfa309f350a70cd45ffa3,2,1.1003188580022423,1.0594019014533294,-0.10910388179490811
038b75b729c8a9a04b0d07cba7eabe86,2,0.8012464073815234,1.0275476924167262,1.0092930384554355
039b29ff3b3473435d0cd59040575de9,2,1.1868424225226692,1.0607712928538693,0.04357591620133002
039e6ad9dae79614493083e241147386,2,0.38158126586316427,0.7956484729118604,1.945315787647792
03a2a6dcbe45d639c4dc2a0d24769c40,2,0.6493446944254496,0.9763020152443475,0.6150583382644101
0417b067eeab773d2f7061a726dc477f,2,0.7001598369484144,0.9971274984017232,0.4766622106259618
042573af89b6d931f672efaf789d8358,1,-0.5811556802230253,-0.5263279587909416,-0.3435862658873247
04308b1ee57b6625f47df1d56f00eedf,2,1.4885116370462317,1.061318901183116,2.132557947054664
0432ead42b6c8a0bdf68154add917fdf,1,-0.4626319643869844,-0.34787220133258334,-0.35869505117612155
048c2757535328e0d7dac690ad3c0aae,2,0.8752692874946865,1.0419265766032821,0.9047010562705033
04aa0a1c5ce6b222003403a3e11c3cc0,1,-0.08367115186471781,0.22636704189277349,0.7603254343225718
04aba03279157f6d4e0fe8ccaf21963c,1,0.30233638539587243,0.7189130245598668,0.4452124958192527
04e38a233f726ef161074ab1c9b0399a,2,0.7824380368038988,1.0229047980841308,0.27609700102882867
04fdea0c111866e6cf812f1570d6b5bd,1,-0.28492172668766447,-0.0759069782115593,-0.14085101026245153
0509040ea3fe50071181bbc359eb7738,2,1.398337931500735,1.0613134030191032,0.6630575746067595
052577151711aec5c744fe12e66db3e1,0,-1.0733880559923776,-1.195781382400139,-0.1742606911400107
054694fa03fe82cec4b7551487331d74,2,0.36025317224134573,0.7759997443539532,0.9368017610571496
056b4ada5bbc2c50cc7842547dda6b51,2,0.9597380114411835,1.0520812607709715,1.0778517483192875
0570350b23eda5444f8d1d9544932058,2,0.862264320241464,1.0398150107536521,0.40425531034998646
058cb5aeb36d7c0fcae20fc85d5e0a59,1,-0.30800606362839295,-0.11125009860452942,-0.2349263199814054
058fd0aa2bfdb2274e05e1ae971dabb6,2,1.314232671113069,1.0612704666281398,1.1381876214340196
05a940b4ecae36cadfd8e93bd9c43257,1,0.030153947743814875,0.38775908693781985,-0.0552928459232915
05aebce0b5c8f0d41b29b686f2d05fd3,0,-0.7037475945371897,-0.7054807325043017,-0.9724130074814696
05d2173d43ea568aa0540eba70d2ca76,2,1.2938443315962935,1.0612432058100563,0.9678932981601901
05f51e13da97139648b8125c31e5f51b,1,0.054566225403113885,0.42097675290235953,0.4660761466209699
05feb94f19d094d4b0f9281f0b1d4c99,1,-0.17964759864083066,0.08402284623676949,1.2439164791291513
05ff92fedb5be47920fea08e501238b9,2,0.9560937513675716,1.0517548225904052,1.3415278509323294
062ce95fa2ad4dfaedfc79260130565f,0,-1.3030492142237002,-1.4554406030266884,-1.596854535707495
06532f10282704ef4c69168b914b77be,0,-1.1158849950791543,-1.2465402545462134,0.05942679015989568
06579cb253ecd5a3a12a9e6eb6bf8f47,2,1.2167570335011657,1.060986392907469,0.8144442636486853
066a6914e1ebf3ea95a216c73a986b91,2,1.0800553594037288,1.0588371091827118,0.9750703550983559
0691148aee60ca47977c187804f935ae,2,1.0065458094145159,1.0555496583822548,1.0835385260138848
06a2c3af7b3aee5d69171b0e14f0ee87,2,1.8838184628082892,1.061319198604006,1.670848316726426
06bb3a2fe5e7b7a845b13e8fb91bd944,2,0.575997630713458,0.9389670807309484,0.3205506777584547
06df0c10d34e459d9672bc77388742eb,2,1.092760948702191,1.059205105030468,1.4265014439706345
06e5eefc71ec47ae763c5c6f8db7064f,2,1.205646489550669,1.0609169320118588,1.2914984628784627
07017df32dc5f2f1d2801e579548d620,0,-1.3027079393950258,-1.4550814534817542,-1.5952968742642677
070d165398b553f3b4b851c216b8a358,2,0.6882027684568056,0.9925818971997505,0.4447443366028852
0725b8c0f3f906e58f70cbe76b7c748c,0,-1.2990945079226397,-1.4512739062234612,-1.574766016527902
0747d5bb69f0586cc869d8af4c50f93e,0,-1.3014716350256401,-1.4537797331338251,-1.5952436639385932
0761743cbffb25d7148189e9f1a5f03a,0,-0.4554425927531812,-0.33693030114299555,-0.766665777796242
077c5fae4bea9500e3737b16f71b9d3a,0,-0.7217474121161271,-0.7311989968653284,-1.3461190740258153
07a9bc7f61396b658ddf3ac534efe44c,0,-1.1575439030169,-1.295107423743385,-1.1067256385202142
07bf9669d84d1f11be443a9dd938f698,1,0.13751282122522993,0.5292822663406318,0.06752627413398112
